Day_sin,Day_cos,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,W1,W2,W3,W4,Temp,Humi,Wind_speed,D1_Day_sin,D1_Day_cos,D1_W1,D1_W2,D1_W3,D1_W4,D1_Temp,D1_Humi,D1_Wind_speed,D1_Solar,Solar
0.085481209,0.779596413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.299999,94,1.9,0.080664712,0.772319479,0,1,0,0,22,91,2.3,1.91,1.49
0.085481209,0.779596413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.200001,94,1.3,0.080664712,0.772319479,0,1,0,0,22,91,2.2,2.18,1.96
0.085481209,0.779596413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.200001,94,1.5,0.080664712,0.772319479,0,1,0,0,21.9,93,1.4,2.01,1.41
0.085481209,0.779596413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.1,95,1,0.080664712,0.772319479,0,0,1,0,21.1,97,3,2.08,1.78
0.085481209,0.779596413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.1,97,1.3,0.080664712,0.772319479,0,1,0,0,21.4,93,2.1,1.29,0.68
0.085481209,0.779596413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.200001,97,2.2,0.080664712,0.772319479,0,1,0,0,21.1,96,1.3,0.42,0.5
0.085481209,0.779596413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,97,2.2,0.080664712,0.772319479,0,1,0,0,20.700001,100,3,0.27,0.31
0.085481209,0.779596413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.1,96,2.8,0.080664712,0.772319479,0,1,0,0,20,100,8.3,0.01,0
0.090423973,0.786788179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.9,86,5.5,0.085481209,0.779596413,0,0,0,1,20.200001,91,1.1,0.04,0.15
0.090423973,0.786788179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.9,89,4.4,0.085481209,0.779596413,0,0,0,1,21.1,93,2.2,0.54,0.81
0.090423973,0.786788179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.1,87,4.8,0.085481209,0.779596413,0,0,0,1,20.700001,94,1.3,1.74,0.49
0.090423973,0.786788179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.6,89,5.4,0.085481209,0.779596413,0,0,0,1,20.299999,94,1.9,1.49,1.16
0.090423973,0.786788179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.299999,90,4.2,0.085481209,0.779596413,0,0,0,1,20.200001,94,1.3,1.96,1.74
0.090423973,0.786788179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19.1,90,5.3,0.085481209,0.779596413,0,0,0,1,20.200001,94,1.5,1.41,1.75
0.090423973,0.786788179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.1,91,4.5,0.085481209,0.779596413,0,0,0,1,20.1,95,1,1.78,1.61
0.090423973,0.786788179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.700001,90,4.4,0.085481209,0.779596413,0,0,0,1,20.1,97,1.3,0.68,1.62
0.090423973,0.786788179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.799999,88,5.3,0.085481209,0.779596413,0,0,0,1,20.200001,97,2.2,0.5,0.42
0.090423973,0.786788179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.799999,87,4.1,0.085481209,0.779596413,0,0,0,1,20,97,2.2,0.31,0.18
0.090423973,0.786788179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.700001,88,3.8,0.085481209,0.779596413,0,0,0,1,20.1,96,2.8,0,0
0.095491498,0.793892586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9,81,3.8,0.090423973,0.786788179,0,0,0,1,19.9,86,5.5,0.15,0.01
0.095491498,0.793892586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.700001,83,3.8,0.090423973,0.786788179,0,0,0,1,19.9,89,4.4,0.81,0.37
0.095491498,0.793892586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.5,82,3.9,0.090423973,0.786788179,0,0,0,1,20.1,87,4.8,0.49,0.72
0.095491498,0.793892586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.799999,79,4.6,0.090423973,0.786788179,0,0,0,1,19.6,89,5.4,1.16,0.99
0.095491498,0.793892586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.799999,80,3.7,0.090423973,0.786788179,0,0,0,1,19.299999,90,4.2,1.74,0.58
0.095491498,0.793892586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.700001,81,4.8,0.090423973,0.786788179,0,0,0,1,19.1,90,5.3,1.75,0.85
0.095491498,0.793892586,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.5,82,4.7,0.090423973,0.786788179,0,0,0,1,19.1,91,4.5,1.61,1.66
0.095491498,0.793892586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.700001,89,6.2,0.090423973,0.786788179,0,0,0,1,18.700001,90,4.4,1.62,0.93
0.095491498,0.793892586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,85,4.7,0.090423973,0.786788179,0,0,0,1,18.799999,88,5.3,0.42,1.37
0.095491498,0.793892586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.700001,79,5.2,0.090423973,0.786788179,0,0,0,1,18.799999,87,4.1,0.18,0.37
0.095491498,0.793892586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17.6,79,5.5,0.090423973,0.786788179,0,0,0,1,18.700001,88,3.8,0,0
0.10068224,0.800907472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,78,4.6,0.095491498,0.793892586,0,0,0,1,18.9,81,3.8,0.01,0.14
0.10068224,0.800907472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.799999,84,3.8,0.095491498,0.793892586,0,0,0,1,18.700001,83,3.8,0.37,0.74
0.10068224,0.800907472,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.799999,82,3.5,0.095491498,0.793892586,0,0,0,1,18.5,82,3.9,0.72,1.03
0.10068224,0.800907472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.9,81,2.6,0.095491498,0.793892586,0,0,0,1,18.799999,79,4.6,0.99,0.81
0.10068224,0.800907472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.299999,82,4.4,0.095491498,0.793892586,0,0,0,1,18.799999,80,3.7,0.58,1.65
0.10068224,0.800907472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.299999,80,3.8,0.095491498,0.793892586,0,0,0,1,18.700001,81,4.8,0.85,1.96
0.10068224,0.800907472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.6,83,4,0.095491498,0.793892586,0,1,0,0,18.5,82,4.7,1.66,1.3
0.10068224,0.800907472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.9,84,4.7,0.095491498,0.793892586,0,0,0,1,17.700001,89,6.2,0.93,1.09
0.10068224,0.800907472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.200001,78,5.3,0.095491498,0.793892586,0,0,0,1,18,85,4.7,1.37,0.57
0.10068224,0.800907472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.4,79,6.8,0.095491498,0.793892586,0,0,0,1,17.700001,79,5.2,0.37,0.23
0.10068224,0.800907472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,81,6.6,0.095491498,0.793892586,0,0,0,1,17.6,79,5.5,0,0.01
0.105994618,0.807830697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.799999,84,4.1,0.10068224,0.800907472,0,0,1,0,18,78,4.6,0.14,0.06
0.105994618,0.807830697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.9,82,4.2,0.10068224,0.800907472,0,0,1,0,17.799999,84,3.8,0.74,0.39
0.105994618,0.807830697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.9,82,6.1,0.10068224,0.800907472,0,0,1,0,17.799999,82,3.5,1.03,0.76
0.105994618,0.807830697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.9,77,5.5,0.10068224,0.800907472,0,0,0,1,17.9,81,2.6,0.81,0.85
0.105994618,0.807830697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.299999,86,5.3,0.10068224,0.800907472,0,0,0,1,18.299999,82,4.4,1.65,0.82
0.105994618,0.807830697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.200001,86,2.1,0.10068224,0.800907472,0,0,0,1,18.299999,80,3.8,1.96,1
0.105994618,0.807830697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,79,4.6,0.10068224,0.800907472,0,0,0,1,18.6,83,4,1.3,0.81
0.105994618,0.807830697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,78,4.2,0.10068224,0.800907472,0,0,0,1,17.9,84,4.7,1.09,0.63
0.105994618,0.807830697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.799999,78,6.2,0.10068224,0.800907472,0,0,0,1,18.200001,78,5.3,0.57,0.35
0.105994618,0.807830697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.4,74,4.5,0.10068224,0.800907472,0,0,0,1,18.4,79,6.8,0.23,0.08
0.105994618,0.807830697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19.200001,68,5.3,0.10068224,0.800907472,0,0,0,1,18,81,6.6,0.01,0
0.111427014,0.814660155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,71,1.9,0.105994618,0.807830697,0,0,0,1,17.799999,84,4.1,0.06,0
0.111427014,0.814660155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.6,69,7.3,0.105994618,0.807830697,0,0,0,1,17.9,82,4.2,0.39,0.15
0.111427014,0.814660155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.700001,70,6.3,0.105994618,0.807830697,0,0,0,1,17.9,82,6.1,0.76,0.29
0.111427014,0.814660155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.200001,71,8.5,0.105994618,0.807830697,0,0,0,1,17.9,77,5.5,0.85,0.35
0.111427014,0.814660155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.799999,80,5.3,0.105994618,0.807830697,0,0,0,1,17.299999,86,5.3,0.82,0.56
0.111427014,0.814660155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.700001,76,7.9,0.105994618,0.807830697,0,0,0,1,17.200001,86,2.1,1,0.5
0.111427014,0.814660155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.5,76,6.1,0.105994618,0.807830697,0,0,0,1,18,79,4.6,0.81,0.37
0.111427014,0.814660155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,75,3,0.105994618,0.807830697,0,0,0,1,18,78,4.2,0.63,0.44
0.111427014,0.814660155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,77,1.5,0.105994618,0.807830697,0,0,0,1,17.799999,78,6.2,0.35,0.18
0.111427014,0.814660155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.5,83,1.6,0.105994618,0.807830697,0,0,0,1,18.4,74,4.5,0.08,0.03
0.111427014,0.814660155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17.299999,86,1.1,0.105994618,0.807830697,0,0,0,1,19.200001,68,5.3,0,0
0.116977773,0.821393764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.9,75,5.9,0.111427014,0.814660155,0,0,0,1,18,71,1.9,0,0.05
0.116977773,0.821393764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.4,87,6.6,0.111427014,0.814660155,0,0,0,1,18.6,69,7.3,0.15,0.27
0.116977773,0.821393764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.4,81,3.9,0.111427014,0.814660155,0,0,0,1,18.700001,70,6.3,0.29,0.68
0.116977773,0.821393764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.799999,75,4,0.111427014,0.814660155,0,0,0,1,18.200001,71,8.5,0.35,1.01
0.116977773,0.821393764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.799999,71,3.5,0.111427014,0.814660155,0,0,0,1,17.799999,80,5.3,0.56,2.18
0.116977773,0.821393764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.9,72,4.8,0.111427014,0.814660155,0,0,0,1,17.700001,76,7.9,0.5,2.22
0.116977773,0.821393764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16.4,74,4.3,0.111427014,0.814660155,0,0,0,1,17.5,76,6.1,0.37,1.54
0.116977773,0.821393764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15.6,76,3,0.111427014,0.814660155,0,0,0,1,18,75,3,0.44,1.23
0.116977773,0.821393764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.6,75,2.3,0.111427014,0.814660155,0,0,0,1,18,77,1.5,0.18,1.02
0.116977773,0.821393764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.7,75,4.4,0.111427014,0.814660155,0,0,0,1,17.5,83,1.6,0.03,0.38
0.116977773,0.821393764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.6,72,2.6,0.111427014,0.814660155,0,0,0,1,17.299999,86,1.1,0,0.01
0.122645204,0.828029473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.700001,62,4.3,0.116977773,0.821393764,0,0,0,1,16.9,75,5.9,0.05,0.12
0.122645204,0.828029473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,59,4.3,0.116977773,0.821393764,0,0,0,1,16.4,87,6.6,0.27,0.6
0.122645204,0.828029473,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,61,4.5,0.116977773,0.821393764,0,0,0,1,16.4,81,3.9,0.68,1.07
0.122645204,0.828029473,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.700001,60,3.3,0.116977773,0.821393764,0,0,0,1,16.799999,75,4,1.01,1.73
0.122645204,0.828029473,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.8,63,2.5,0.116977773,0.821393764,0,0,0,1,16.799999,71,3.5,2.18,2.25
0.122645204,0.828029473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.1,68,1.3,0.116977773,0.821393764,0,0,0,1,16.9,72,4.8,2.22,2.4
0.122645204,0.828029473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.3,67,1.6,0.116977773,0.821393764,0,0,0,1,16.4,74,4.3,1.54,1.92
0.122645204,0.828029473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.3,72,1,0.116977773,0.821393764,0,0,0,1,15.6,76,3,1.23,1.68
0.122645204,0.828029473,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.5,70,1.9,0.116977773,0.821393764,0,0,0,1,15.6,75,2.3,1.02,1.04
0.122645204,0.828029473,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.8,66,3.2,0.116977773,0.821393764,0,0,0,1,15.7,75,4.4,0.38,0.4
0.122645204,0.828029473,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15.9,67,3.6,0.116977773,0.821393764,0,0,0,1,15.6,72,2.6,0.01,0.03
0.128427581,0.834565261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.299999,64,3.6,0.122645204,0.828029473,0,1,0,0,16.700001,62,4.3,0.12,0.04
0.128427581,0.834565261,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.700001,64,4.2,0.122645204,0.828029473,0,0,1,0,17,59,4.3,0.6,0.33
0.128427581,0.834565261,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.700001,62,4.7,0.122645204,0.828029473,0,1,0,0,17,61,4.5,1.07,0.92
0.128427581,0.834565261,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17.299999,62,5.9,0.122645204,0.828029473,1,0,0,0,16.700001,60,3.3,1.73,1.57
0.128427581,0.834565261,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.1,59,5.6,0.122645204,0.828029473,0,0,1,0,15.8,63,2.5,2.25,1.65
0.128427581,0.834565261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.6,55,4.6,0.122645204,0.828029473,0,1,0,0,15.1,68,1.3,2.4,1.55
0.128427581,0.834565261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.1,47,3.5,0.122645204,0.828029473,0,0,0,1,15.3,67,1.6,1.92,1.9
0.128427581,0.834565261,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.7,54,3.4,0.122645204,0.828029473,0,1,0,0,15.3,72,1,1.68,1.51
0.128427581,0.834565261,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.9,58,3.6,0.122645204,0.828029473,0,1,0,0,15.5,70,1.9,1.04,0.83
0.128427581,0.834565261,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16.1,58,5.1,0.122645204,0.828029473,0,0,1,0,15.8,66,3.2,0.4,0.29
0.128427581,0.834565261,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15.8,58,6.2,0.122645204,0.828029473,0,1,0,0,15.9,67,3.6,0.03,0
0.134323142,0.840999138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.7,52,6.5,0.128427581,0.834565261,0,1,0,0,17.299999,64,3.6,0.04,0.16
0.134323142,0.840999138,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.1,58,5.1,0.128427581,0.834565261,0,1,0,0,17.700001,64,4.2,0.33,0.87
0.134323142,0.840999138,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.8,56,4.9,0.128427581,0.834565261,1,0,0,0,17.700001,62,4.7,0.92,1.66
0.134323142,0.840999138,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13.3,56,3.7,0.128427581,0.834565261,1,0,0,0,17.299999,62,5.9,1.57,2.23
0.134323142,0.840999138,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.6,55,5.1,0.128427581,0.834565261,0,1,0,0,17.1,59,5.6,1.65,2.43
0.134323142,0.840999138,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.9,57,3.7,0.128427581,0.834565261,0,0,1,0,16.6,55,4.6,1.55,2.58
0.134323142,0.840999138,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.9,54,4,0.128427581,0.834565261,0,1,0,0,16.1,47,3.5,1.9,2.42
0.134323142,0.840999138,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.6,56,3.7,0.128427581,0.834565261,0,1,0,0,14.7,54,3.4,1.51,2.08
0.134323142,0.840999138,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.1,61,3.4,0.128427581,0.834565261,1,0,0,0,14.9,58,3.6,0.83,1.37
0.134323142,0.840999138,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.2,57,3.6,0.128427581,0.834565261,0,1,0,0,16.1,58,5.1,0.29,0.65
0.134323142,0.840999138,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.2,61,3.5,0.128427581,0.834565261,0,1,0,0,15.8,58,6.2,0,0.06
0.140330093,0.847329143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.7,35,2.8,0.134323142,0.840999138,0,0,1,0,14.7,52,6.5,0.16,0.17
0.140330093,0.847329143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.8,47,3.3,0.134323142,0.840999138,0,0,1,0,14.1,58,5.1,0.87,0.83
0.140330093,0.847329143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.9,50,2.2,0.134323142,0.840999138,1,0,0,0,13.8,56,4.9,1.66,1.53
0.140330093,0.847329143,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.8,53,1.4,0.134323142,0.840999138,1,0,0,0,13.3,56,3.7,2.23,2.05
0.140330093,0.847329143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.2,59,1.3,0.134323142,0.840999138,0,0,1,0,13.6,55,5.1,2.43,2.39
0.140330093,0.847329143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.5,49,1.9,0.134323142,0.840999138,0,1,0,0,12.9,57,3.7,2.58,2.55
0.140330093,0.847329143,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.9,52,2.8,0.134323142,0.840999138,0,1,0,0,12.9,54,4,2.42,2.33
0.140330093,0.847329143,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.8,48,0.9,0.134323142,0.840999138,0,1,0,0,12.6,56,3.7,2.08,2.05
0.140330093,0.847329143,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.6,57,1.6,0.134323142,0.840999138,0,1,0,0,12.1,61,3.4,1.37,1.36
0.140330093,0.847329143,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.5,58,0.8,0.134323142,0.840999138,0,1,0,0,12.2,57,3.6,0.65,0.55
0.140330093,0.847329143,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.6,59,1,0.134323142,0.840999138,0,1,0,0,12.2,61,3.5,0.06,0.01
0.146446602,0.853553348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.700001,53,3.9,0.140330093,0.847329143,0,1,0,0,15.7,35,2.8,0.17,0.16
0.146446602,0.853553348,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4,57,1.4,0.140330093,0.847329143,1,0,0,0,14.8,47,3.3,0.83,0.82
0.146446602,0.853553348,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.3,61,2.8,0.140330093,0.847329143,1,0,0,0,13.9,50,2.2,1.53,1.53
0.146446602,0.853553348,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15.6,64,3.1,0.140330093,0.847329143,1,0,0,0,12.8,53,1.4,2.05,2.08
0.146446602,0.853553348,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.5,69,3.3,0.140330093,0.847329143,1,0,0,0,12.2,59,1.3,2.39,2.3
0.146446602,0.853553348,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.299999,85,5.4,0.140330093,0.847329143,1,0,0,0,13.5,49,1.9,2.55,2.4
0.146446602,0.853553348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.1,80,1.2,0.140330093,0.847329143,1,0,0,0,12.9,52,2.8,2.33,1.9
0.146446602,0.853553348,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.799999,78,6.6,0.140330093,0.847329143,1,0,0,0,11.8,48,0.9,2.05,1.57
0.146446602,0.853553348,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.7,73,0.7,0.140330093,0.847329143,1,0,0,0,11.6,57,1.6,1.36,1.23
0.146446602,0.853553348,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.5,71,2.3,0.140330093,0.847329143,1,0,0,0,11.5,58,0.8,0.55,0.48
0.146446602,0.853553348,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,0.140330093,0.847329143,1,0,0,0,11.6,59,1,0.01,0.04
0.152670807,0.859669857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.6,85,3.1,0.146446602,0.853553348,1,0,0,0,17.700001,53,3.9,0.16,0.01
0.152670807,0.859669857,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.700001,79,3.9,0.146446602,0.853553348,1,0,0,0,16.4,57,1.4,0.82,0.15
0.152670807,0.859669857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16.799999,82,6.2,0.146446602,0.853553348,1,0,0,0,15.3,61,2.8,1.53,0.31
0.152670807,0.859669857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.1,78,7.8,0.146446602,0.853553348,1,0,0,0,15.6,64,3.1,2.08,0.48
0.152670807,0.859669857,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.299999,79,5.4,0.146446602,0.853553348,1,0,0,0,15.5,69,3.3,2.3,0.46
0.152670807,0.859669857,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.5,92,5.8,0.146446602,0.853553348,1,0,0,0,17.299999,85,5.4,2.4,0.21
0.152670807,0.859669857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17.6,90,6.6,0.146446602,0.853553348,1,0,0,0,14.1,80,1.2,1.9,0.36
0.152670807,0.859669857,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.6,84,6.1,0.146446602,0.853553348,1,0,0,0,16.799999,78,6.6,1.57,0.23
0.152670807,0.859669857,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.299999,88,8.1,0.146446602,0.853553348,1,0,0,0,13.7,73,0.7,1.23,0.11
0.152670807,0.859669857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.9,92,2.8,0.146446602,0.853553348,1,0,0,0,14.5,71,2.3,0.48,0.03
0.152670807,0.859669857,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.9,91,3.5,0.146446602,0.853553348,1,0,0,0,-1,-1,-1,0.04,0
0.159000812,0.865676808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,91,6.5,0.152670807,0.859669857,1,0,0,0,16.6,85,3.1,0.01,0
0.159000812,0.865676808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21.6,99,5.7,0.152670807,0.859669857,0,1,0,0,17.700001,79,3.9,0.15,0.32
0.159000812,0.865676808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.299999,95,6.7,0.152670807,0.859669857,1,0,0,0,16.799999,82,6.2,0.31,0.34
0.159000812,0.865676808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.1,96,6.4,0.152670807,0.859669857,1,0,0,0,18.1,78,7.8,0.48,0.74
0.159000812,0.865676808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.299999,94,5.4,0.152670807,0.859669857,0,0,1,0,18.299999,79,5.4,0.46,1.32
0.159000812,0.865676808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21.299999,93,6.9,0.152670807,0.859669857,0,0,1,0,17.5,92,5.8,0.21,1.56
0.159000812,0.865676808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.1,94,4.6,0.152670807,0.859669857,0,0,1,0,17.6,90,6.6,0.36,0.92
0.159000812,0.865676808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.799999,93,2.9,0.152670807,0.859669857,1,0,0,0,19.6,84,6.1,0.23,0.54
0.159000812,0.865676808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.799999,96,6.2,0.152670807,0.859669857,1,0,0,0,19.299999,88,8.1,0.11,0.24
0.159000812,0.865676808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.700001,95,3.2,0.152670807,0.859669857,1,0,0,0,18.9,92,2.8,0.03,0.06
0.159000812,0.865676808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.4,97,4.6,0.152670807,0.859669857,1,0,0,0,18.9,91,3.5,0,0
0.165434689,0.871572369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.8,69,11.1,0.159000812,0.865676808,0,0,0,1,22,91,6.5,0,0
0.165434689,0.871572369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.8,69,10.5,0.159000812,0.865676808,0,0,0,1,21.6,99,5.7,0.32,0.12
0.165434689,0.871572369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.9,63,11.3,0.159000812,0.865676808,0,0,0,1,21.299999,95,6.7,0.34,0.24
